timestamp,connection,state,rtt,rttvar,minrtt,rto,cwnd,ssthresh,rwnd,rcv_ssthresh,snd_wnd,mss,pmtu,advmss,rcvmss,wscale,wscale_snd,wscale_rcv,send_rate,pacing_rate,delivery_rate,max_pacing_rate,send_q,recv_q,socket_tx_queue,socket_tx_buffer,socket_rx_queue,socket_rx_buffer,socket_forward_alloc,socket_write_queue,socket_opt_mem,socket_backlog,socket_dropped,packets_out,inflight_data,retrans,retrans_rate,retrans_total,lost,sacked,dsack_dups,spurious_retrans_rate,segs_out,segs_in,data_segs_out,data_segs_in,bytes_sent,bytes_acked,bytes_received,bytes_retrans,delivered,delivered_ce,reordering,rcv_ooopack,reord_seen,notsent,lastsnd,lastrcv,lastack,app_limited,rcv_rtt,ato,congestion_algorithm,ca_state,busy_time,rwnd_limited_time,rwnd_limited_ratio,sndbuf_limited_time,sndbuf_limited_ratio,cwnd_limited_time,cwnd_limited_ratio,tcp_features,tcp_ecn,tcp_ecnseen,tcp_fastopen,bdp,recommended_window,timer_state,timer_expires_ms,timer_retrans,backoff,uid,ino,sk_cookie,bpf_id,cgroup_path,tos,tclass,priority,bbr_bw,bbr_mrtt,bbr_pacing_gain,bbr_cwnd_gain,dctcp_ce_state,dctcp_alpha,dctcp_ab_ecn,dctcp_ab_tot,mptcp_flags,mptcp_token,mptcp_seq,mptcp_maplen
1764237609.144,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,10465624.0,0.0,87040.0,14035072.0,16777216.0,1247104.0,0.0,0.0,1746816.0,1252.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3726002.0,273610681.0,0.0,0.0,0.0,0.0,396178857205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190121.0,0.0,0.0,,0.919,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237610.46,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,0.0,0.0,87040.0,0.0,16777216.0,1363968.0,0.0,0.0,0.0,1310.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3746251.0,275186472.0,0.0,0.0,0.0,0.0,398460425677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191440.0,8.0,12.0,,1.042,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237611.615,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,10911416.0,0.0,87040.0,14645696.0,16777216.0,1123904.0,0.0,0.0,1338240.0,1310.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3767760.0,276809864.0,0.0,0.0,0.0,0.0,400811054901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192595.0,0.0,0.0,,0.478,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237612.846,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,7428240.0,0.0,87040.0,9937152.0,16777216.0,724736.0,0.0,0.0,4137728.0,1313.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3792049.0,278607022.0,0.0,0.0,0.0,0.0,403413293285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193826.0,0.0,0.0,,0.746,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237613.937,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,246208.0,4.0,87040.0,348672.0,16777216.0,1551872.0,0.0,0.0,0.0,1313.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3813408.0,280353753.0,0.0,0.0,0.0,0.0,405942549509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194918.0,0.0,33.0,,1.01,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237615.185,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,5005240.0,0.0,87040.0,6712192.0,16777216.0,660608.0,0.0,0.0,958848.0,1313.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3838992.0,282315508.0,0.0,0.0,0.0,0.0,408783105141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196165.0,0.0,0.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237616.402,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,4503392.0,0.0,87040.0,6102016.0,16777216.0,74752.0,0.0,0.0,0.0,1319.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3854964.0,283771445.0,0.0,0.0,0.0,0.0,410891237253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197375.0,2.0,2.0,,1.613,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237617.488,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,0.0,0.0,87040.0,0.0,16777216.0,1179648.0,0.0,0.0,0.0,1321.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3872322.0,285104409.0,0.0,0.0,0.0,0.0,412821341613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198468.0,16.0,23.0,,0.867,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237618.568,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,65160.0,0.0,87040.0,87168.0,16777216.0,1690496.0,0.0,0.0,0.0,1321.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3897576.0,286898289.0,0.0,0.0,0.0,0.0,415418879853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199548.0,0.0,45.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1764237619.685,192.168.70.31:5201->192.168.70.32:49780,ESTAB,0.072,0.036,0.072,203.0,10.0,0.0,11345080.0,0.0,0.0,1448.0,0.0,1448.0,1448.0,"9,9",9,9,1610000000.0,3220000000.0,0.0,0.0,0.0,1954800.0,0.0,87040.0,2615040.0,16777216.0,600320.0,0.0,0.0,0.0,1321.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3921588.0,288494436.0,0.0,0.0,0.0,0.0,417730098653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200665.0,0.0,6.0,,1.022,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",0.0,0.0,0.0,224999.0,899996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
