timestamp,connection,state,rtt,rttvar,minrtt,rto,cwnd,ssthresh,rwnd,rcv_ssthresh,snd_wnd,mss,pmtu,advmss,rcvmss,send_rate,pacing_rate,delivery_rate,send_q,recv_q,socket_tx_queue,socket_tx_buffer,socket_rx_queue,socket_rx_buffer,socket_forward_alloc,socket_write_queue,socket_opt_mem,socket_backlog,socket_dropped,packets_out,inflight_data,retrans,retrans_rate,retrans_total,lost,sacked,dsack_dups,spurious_retrans_rate,segs_out,segs_in,data_segs_out,data_segs_in,bytes_sent,bytes_acked,bytes_received,lastsnd,lastrcv,lastack,app_limited,rcv_rtt,ato,congestion_algorithm,ca_state,reordering,rcv_ooopack,busy_time,rwnd_limited_time,rwnd_limited_ratio,sndbuf_limited_time,sndbuf_limited_ratio,cwnd_limited_time,cwnd_limited_ratio,tcp_features,bdp,recommended_window
1762859514.147,100.100.103.205:48274->100.100.103.201:5001,ESTAB,5.362,10.143,0.026,0.0,5211.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,11260000000.0,13510000000.0,1490000000.0,16482584.0,0.0,0.0,17179869184.0,0.0,89477120.0,1024000.0,17212399616.0,0.0,0.0,0.0,2307.0,3420708864.0,0,4e-05,18612,0.0,0.0,13048.0,0.7010500000000001,430403858.0,7257188.0,430403856.0,0.0,0.0,0.0,0.0,10.0,1331217.0,26.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",17158400000.0,68633600000.0
1762859516.193,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.257,0.06,0.026,0.0,5211.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,234880000000.0,0.0,10430000000.0,13156528.0,0.0,0.0,17179869184.0,0.0,89477120.0,2179072.0,13738360832.0,0.0,0.0,0.0,5211.0,7726620672.0,0,4e-05,18632,0.0,0.0,13069.0,0.70143,430989646.0,7267344.0,430989644.0,0.0,0.0,0.0,0.0,26.0,1333289.0,34.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",822400000.0,3289600000.0
1762859518.258,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.224,0.03,0.026,0.0,5215.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,269690000000.0,0.0,5330000000.0,16352264.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,122937344.0,17073709056.0,0.0,0.0,0.0,88.0,130482176.0,0,4e-05,18653,0.0,0.0,13090.0,0.70176,431604720.0,7277699.0,431604718.0,0.0,0.0,0.0,0.0,0.0,1335354.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",716800000.0,2867200000.0
1762859520.349,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.267,0.019,0.026,0.0,5225.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,226690000000.0,0.0,11630000000.0,15272056.0,0.0,0.0,17179869184.0,0.0,89477120.0,3022848.0,15947915264.0,0.0,0.0,0.0,5225.0,7747379200.0,0,4e-05,18673,0.0,0.0,13110.0,0.70208,432192674.0,7287880.0,432192672.0,0.0,0.0,0.0,0.0,24.0,1337398.0,33.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",854400000.0,3417600000.0
1762859522.452,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.311,0.064,0.026,0.0,5245.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,195360000000.0,0.0,10990000000.0,15286848.0,0.0,204103680.0,17179869184.0,0.0,89477120.0,13041664.0,15963062272.0,0.0,0.0,0.0,310.0,459653120.0,0,4e-05,18693,0.0,0.0,13130.0,0.7023999999999999,432810377.0,7297775.0,432810375.0,0.0,0.0,0.0,0.0,0.0,1339548.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",995200000.0,3980800000.0
1762859524.494,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.242,0.038,0.026,0.0,5275.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,252500000000.0,0.0,9310000000.0,15615232.0,0.0,0.0,17179869184.0,0.0,89477120.0,1572864.0,16305881088.0,0.0,0.0,0.0,5275.0,7821516800.0,0,4e-05,18713,0.0,0.0,13150.0,0.70272,433406694.0,7307828.0,433406692.0,0.0,0.0,0.0,0.0,30.0,1341590.0,40.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",774400000.0,3097600000.0
1762859526.558,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.21,0.028,0.026,0.0,5320.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,293460000000.0,0.0,7980000000.0,4852248.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1434165248.0,5067005952.0,0.0,0.0,0.0,156.0,231309312.0,0,4e-05,18733,0.0,0.0,13170.0,0.70304,434015604.0,7318310.0,434015602.0,0.0,0.0,0.0,0.0,0.0,1343652.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",672000000.0,2688000000.0
1762859528.652,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.239,0.088,0.026,0.0,5376.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,260570000000.0,0.0,11690000000.0,14368504.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1140858880.0,15003017216.0,0.0,0.0,0.0,203.0,300998656.0,0,4e-05,18753,0.0,0.0,13190.0,0.7033499999999999,434623319.0,7328605.0,434623317.0,0.0,0.0,0.0,0.0,0.0,1345749.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",764800000.0,3059200000.0
1762859530.748,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.289,0.041,0.026,0.0,5451.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,218490000000.0,0.0,12100000000.0,14285968.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1247657984.0,14917189632.0,0.0,0.0,0.0,236.0,349929472.0,0,4e-05,18773,0.0,0.0,13210.0,0.70367,435228970.0,7338475.0,435228968.0,0.0,0.0,0.0,0.0,0.0,1347844.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",924798976.0,3699195904.0
1762859532.79,100.100.103.205:48274->100.100.103.201:5001,ESTAB,0.305,0.035,0.026,0.0,5549.0,4057.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,210750000000.0,0.0,12100000000.0,16465208.0,0.0,0.0,17179869184.0,0.0,89477120.0,3350528.0,17193295872.0,0.0,0.0,0.0,5549.0,8227790848.0,0,4e-05,18792,0.0,0.0,13229.0,0.7039700000000001,435835666.0,7347973.0,435835664.0,0.0,0.0,0.0,0.0,25.0,1349886.0,35.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",976000000.0,3904000000.0
