timestamp,connection,state,rtt,rttvar,minrtt,rto,cwnd,ssthresh,rwnd,rcv_ssthresh,snd_wnd,mss,pmtu,advmss,rcvmss,send_rate,pacing_rate,delivery_rate,send_q,recv_q,socket_tx_queue,socket_tx_buffer,socket_rx_queue,socket_rx_buffer,socket_forward_alloc,socket_write_queue,socket_opt_mem,socket_backlog,socket_dropped,packets_out,inflight_data,retrans,retrans_rate,retrans_total,lost,sacked,dsack_dups,spurious_retrans_rate,segs_out,segs_in,data_segs_out,data_segs_in,bytes_sent,bytes_acked,bytes_received,lastsnd,lastrcv,lastack,app_limited,rcv_rtt,ato,congestion_algorithm,ca_state,reordering,rcv_ooopack,busy_time,rwnd_limited_time,rwnd_limited_ratio,sndbuf_limited_time,sndbuf_limited_ratio,cwnd_limited_time,cwnd_limited_ratio,tcp_features,bdp,recommended_window
1762859259.846,100.100.103.205:48272->100.100.103.201:5001,ESTAB,5.299,10.044,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,12670000000.0,15200000000.0,1660000000.0,16483768.0,0.0,0.0,17179869184.0,0.0,89477120.0,4005888.0,17213612032.0,0.0,0.0,0.0,1906.0,2826125312.0,0,4e-05,14813,0.0,0.0,10392.0,0.70155,353476732.0,5943763.0,353476730.0,0.0,0.0,0.0,0.0,6.0,1076913.0,21.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",16956800000.0,67827200000.0
1762859261.89,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.248,0.012,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,270680000000.0,0.0,11030000000.0,16485480.0,0.0,0.0,17179869184.0,0.0,89477120.0,3563520.0,17214054400.0,0.0,0.0,0.0,5764.0,8546582528.0,0,4e-05,14833,0.0,0.0,10413.0,0.70202,354096915.0,5953214.0,354096913.0,0.0,0.0,0.0,0.0,27.0,1078989.0,37.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",793600000.0,3174400000.0
1762859263.954,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.25,0.017,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,268519999999.99997,0.0,12060000000.0,8731440.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1696284672.0,9116631040.0,0.0,0.0,0.0,225.0,333619200.0,0,4e-05,14855,0.0,0.0,10435.0,0.70246,354731843.0,5963364.0,354731841.0,0.0,0.0,0.0,0.0,0.0,1081051.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",800000000.0,3200000000.0
1762859266.05,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.237,0.017,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,283250000000.0,15170000000.0,11360000000.0,10117344.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,5013504.0,10564632576.0,0.0,0.0,0.0,219.0,324722688.0,0,4e-05,14877,0.0,0.0,10457.0,0.7029000000000001,355354695.0,5973868.0,355354693.0,0.0,0.0,0.0,0.0,0.0,1083149.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",758400000.0,3033600000.0
1762859268.147,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.313,0.085,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,214470000000.0,0.0,10680000000.0,12580224.0,0.0,0.0,17179869184.0,0.0,89477120.0,3014656.0,13137739776.0,0.0,0.0,0.0,5774.0,8561410048.0,0,4e-05,14897,0.0,0.0,10477.0,0.7033,355991568.0,5984696.0,355991566.0,0.0,0.0,0.0,0.0,22.0,1085191.0,32.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",1001600000.0,4006400000.0
1762859270.244,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.225,0.023,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,298350000000.0,0.0,10530000000.0,15828088.0,0.0,0.0,17179869184.0,0.0,89477120.0,1974272.0,16527777792.0,0.0,0.0,0.0,5776.0,8564375552.0,0,4e-05,14918,0.0,0.0,10498.0,0.70371,356635934.0,5995109.0,356635932.0,0.0,0.0,0.0,0.0,23.0,1087288.0,32.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",720000000.0,2880000000.0
1762859272.286,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.331,0.137,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,202810000000.0,0.0,5270000000.0,15360384.0,0.0,0.0,17179869184.0,0.0,89477120.0,3538944.0,16039673856.0,0.0,0.0,0.0,5793.0,8589582336.0,0,4e-05,14939,0.0,0.0,10519.0,0.7041299999999999,357250410.0,6005323.0,357250408.0,0.0,0.0,0.0,0.0,22.0,1089385.0,30.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",1059200000.0,4236800000.0
1762859274.352,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.244,0.02,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,275120000000.0,0.0,9730000000.0,7742456.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1646534656.0,8084250624.0,0.0,0.0,0.0,262.0,388481024.0,0,4e-05,14960,0.0,0.0,10540.0,0.70455,357880873.0,6015679.0,357880871.0,0.0,0.0,0.0,0.0,0.0,1091451.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",780800000.0,3123200000.0
1762859276.394,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.311,0.053,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,215850000000.0,0.0,6970000000.0,13285400.0,0.0,0.0,17179869184.0,0.0,89477120.0,1810432.0,13872947200.0,0.0,0.0,0.0,5787.0,8580685824.0,0,4e-05,14982,0.0,0.0,10562.0,0.70498,358481885.0,6025209.0,358481883.0,0.0,0.0,0.0,0.0,31.0,1093493.0,39.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",995200000.0,3980800000.0
1762859278.462,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.29,0.048,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,231480000000.0,0.0,10460000000.0,0.0,0.0,0.0,17179869184.0,0.0,89477120.0,1103101952.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4e-05,15003,0.0,0.0,10583.0,0.70539,359116536.0,6035716.0,359116534.0,0.0,0.0,0.0,0.0,1.0,1095558.0,1.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",928000000.0,3712000000.0
1762859280.549,100.100.103.205:48272->100.100.103.201:5001,ESTAB,5.324,10.204,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,12610000000.0,15130000000.0,1640000000.0,16480872.0,0.0,0.0,17179869184.0,0.0,89477120.0,4087808.0,17209335808.0,0.0,0.0,0.0,1906.0,2826125312.0,0,4e-05,15023,0.0,0.0,10603.0,0.7057800000000001,359694830.0,6045521.0,359694828.0,0.0,0.0,0.0,0.0,8.0,1097603.0,9.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",17036800000.0,68147200000.0
1762859282.59,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.283,0.053,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,237210000000.0,0.0,13440000000.0,12642488.0,0.0,0.0,17179869184.0,0.0,89477120.0,860160.0,13202808832.0,0.0,0.0,0.0,5764.0,8546582528.0,0,4e-05,15044,0.0,0.0,10624.0,0.7062,360340531.0,6056108.0,360340529.0,0.0,0.0,0.0,0.0,24.0,1099690.0,33.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",905600000.0,3622400000.0
1762859284.656,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.239,0.025,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,280880000000.0,0.0,10390000000.0,5046280.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1214767104.0,5269626880.0,0.0,0.0,0.0,245.0,363274240.0,0,4e-05,15064,0.0,0.0,10644.0,0.70659,360949292.0,6066691.0,360949290.0,0.0,0.0,0.0,0.0,0.0,1101753.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",764800000.0,3059200000.0
1762859286.755,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.266,0.026,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,252370000000.0,0.0,11580000000.0,11220552.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1239605248.0,11716599808.0,0.0,0.0,0.0,234.0,346963968.0,0,4e-05,15084,0.0,0.0,10664.0,0.70697,361546965.0,6076855.0,361546963.0,0.0,0.0,0.0,0.0,0.0,1103853.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",851200000.0,3404800000.0
1762859288.852,100.100.103.205:48272->100.100.103.201:5001,ESTAB,0.229,0.024,0.026,0.0,5795.0,4317.0,14827520.0,0.0,0.0,1448.0,1500.0,1448.0,536.0,293140000000.0,0.0,12820000000.0,12694616.0,0.0,272138240.0,17179869184.0,0.0,89477120.0,1798479872.0,13254877184.0,0.0,0.0,0.0,217.0,321757184.0,0,4e-05,15105,0.0,0.0,10685.0,0.70738,362163976.0,6086523.0,362163974.0,0.0,0.0,0.0,0.0,0.0,1105951.0,0.0,,0.0,0.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",732800000.0,2931200000.0
