timestamp,connection,state,rtt,rttvar,minrtt,rto,cwnd,ssthresh,rwnd,rcv_ssthresh,snd_wnd,mss,pmtu,advmss,rcvmss,send_rate,pacing_rate,delivery_rate,send_q,recv_q,socket_tx_queue,socket_tx_buffer,socket_rx_queue,socket_rx_buffer,socket_forward_alloc,socket_write_queue,socket_opt_mem,socket_backlog,socket_dropped,packets_out,inflight_data,retrans,retrans_rate,retrans_total,lost,sacked,dsack_dups,spurious_retrans_rate,segs_out,segs_in,data_segs_out,data_segs_in,bytes_sent,bytes_acked,bytes_received,lastsnd,lastrcv,lastack,app_limited,rcv_rtt,ato,congestion_algorithm,ca_state,reordering,rcv_ooopack,busy_time,rwnd_limited_time,rwnd_limited_ratio,sndbuf_limited_time,sndbuf_limited_ratio,cwnd_limited_time,cwnd_limited_ratio,tcp_features,bdp,recommended_window
1762859734.446,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,65160.0,2048.0,89128960.0,89260032.0,17179869184.0,1445855232.0,0.0,0.0,0.0,15236.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8202637.0,493424754.0,0.0,0.0,0.0,0.0,0.0,1551544.0,0.0,8.0,,0.999,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859736.65,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,0.0,8192.0,89128960.0,0.0,17179869184.0,1551892480.0,0.0,0.0,0.0,15258.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8213209.0,494077039.0,0.0,0.0,0.0,0.0,0.0,1553748.0,0.0,12.0,,0.889,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859738.853,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,1365464.0,0.0,89128960.0,1871314944.0,17179869184.0,41287680.0,0.0,0.0,0.0,15280.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8223582.0,494712322.0,0.0,0.0,0.0,0.0,0.0,1555951.0,0.0,0.0,,0.977,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859741.138,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,10893304.0,6144.0,89128960.0,14929428480.0,17179869184.0,1642266624.0,0.0,0.0,0.0,15303.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8233979.0,495372732.0,0.0,0.0,0.0,0.0,0.0,1558236.0,0.0,0.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859743.344,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,72400.0,2048.0,89128960.0,99352576.0,17179869184.0,1465122816.0,0.0,0.0,0.0,15324.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8243984.0,496006945.0,0.0,0.0,0.0,0.0,0.0,1560442.0,0.0,6.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859745.547,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,89008.0,2048.0,89128960.0,178520064.0,17179869184.0,1364983808.0,0.0,0.0,0.0,15346.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8255061.0,496694294.0,0.0,0.0,0.0,0.0,0.0,1562645.0,0.0,9.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859747.746,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1522532352.0,0.0,0.0,0.0,15368.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8265589.0,497353386.0,0.0,0.0,0.0,0.0,0.0,1564844.0,0.0,51.0,,1.0,52.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859749.947,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1564475392.0,0.0,0.0,0.0,15390.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8276568.0,498019225.0,0.0,0.0,0.0,0.0,0.0,1567045.0,0.0,9.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859752.147,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,0.0,2048.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,15411.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8287226.0,498663273.0,0.0,0.0,0.0,0.0,0.0,1569246.0,0.0,10.0,,0.82,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
1762859754.351,100.100.103.201:5001->100.100.103.205:48276,ESTAB,0.039,0.019,0.039,0.0,10.0,33.0,16734101504.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2970000000.0,5940000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1547698176.0,0.0,0.0,0.0,15433.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8297548.0,499313363.0,0.0,0.0,0.0,0.0,0.0,1571449.0,0.0,13.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",124800000.0,499200000.0
