timestamp,connection,state,rtt,rttvar,minrtt,rto,cwnd,ssthresh,rwnd,rcv_ssthresh,snd_wnd,mss,pmtu,advmss,rcvmss,send_rate,pacing_rate,delivery_rate,send_q,recv_q,socket_tx_queue,socket_tx_buffer,socket_rx_queue,socket_rx_buffer,socket_forward_alloc,socket_write_queue,socket_opt_mem,socket_backlog,socket_dropped,packets_out,inflight_data,retrans,retrans_rate,retrans_total,lost,sacked,dsack_dups,spurious_retrans_rate,segs_out,segs_in,data_segs_out,data_segs_in,bytes_sent,bytes_acked,bytes_received,lastsnd,lastrcv,lastack,app_limited,rcv_rtt,ato,congestion_algorithm,ca_state,reordering,rcv_ooopack,busy_time,rwnd_limited_time,rwnd_limited_ratio,sndbuf_limited_time,sndbuf_limited_ratio,cwnd_limited_time,cwnd_limited_ratio,tcp_features,bdp,recommended_window
1762859242.846,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,91224.0,0.0,89128960.0,124911616.0,17179869184.0,1418592256.0,0.0,0.0,15990784.0,10254.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5862135.0,348535764.0,0.0,0.0,0.0,0.0,0.0,1059946.0,0.0,8.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859245.048,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,10276.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5872466.0,349167459.0,0.0,0.0,0.0,0.0,0.0,1062149.0,0.0,11.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859247.25,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,2048.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,10297.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5883357.0,349820329.0,0.0,0.0,0.0,0.0,0.0,1064351.0,0.0,15.0,,0.928,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859249.451,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1526726656.0,0.0,0.0,0.0,10318.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5894499.0,350463042.0,0.0,0.0,0.0,0.0,0.0,1066552.0,0.0,14.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859251.735,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,2993016.0,0.0,89128960.0,4101373952.0,17179869184.0,50987008.0,0.0,0.0,0.0,10340.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5905115.0,351103044.0,0.0,0.0,0.0,0.0,0.0,1068754.0,0.0,0.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859253.941,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,2048.0,89128960.0,0.0,17179869184.0,1543503872.0,0.0,0.0,0.0,10365.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5915777.0,351759240.0,0.0,0.0,0.0,0.0,0.0,1071042.0,0.0,4.0,,0.99,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859256.144,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,2048.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,10387.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5926828.0,352401859.0,0.0,0.0,0.0,0.0,0.0,1073245.0,0.0,7.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859258.347,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,130320.0,2048.0,89128960.0,178520064.0,17179869184.0,1369178112.0,0.0,0.0,0.0,10408.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5937506.0,353066099.0,0.0,0.0,0.0,0.0,0.0,1075448.0,0.0,13.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859260.549,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,10430.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5947710.0,353708966.0,0.0,0.0,0.0,0.0,0.0,1077649.0,0.0,11.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859262.749,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,4728.0,0.0,89128960.0,89260032.0,17179869184.0,1160642560.0,0.0,0.0,0.0,10452.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5957685.0,354371683.0,0.0,0.0,0.0,0.0,0.0,1079850.0,0.0,39.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859264.952,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,0.0,0.0,89128960.0,0.0,17179869184.0,1539309568.0,0.0,0.0,0.0,10475.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5969275.0,355061830.0,0.0,0.0,0.0,0.0,0.0,1082053.0,0.0,15.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859267.153,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,2958264.0,0.0,89128960.0,4053663744.0,17179869184.0,19005440.0,0.0,0.0,0.0,10498.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5980531.0,355727932.0,0.0,0.0,0.0,0.0,0.0,1084254.0,0.0,0.0,,1.0,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
1762859269.353,100.100.103.201:5001->100.100.103.205:48272,ESTAB,0.042,0.021,0.042,0.0,10.0,33.0,16374562816.0,0.0,0.0,1448.0,1500.0,1448.0,1448.0,2760000000.0,5520000000.0,0.0,0.0,3269584.0,0.0,89128960.0,4480303104.0,17179869184.0,15990784.0,0.0,0.0,0.0,10520.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5991245.0,356383711.0,0.0,0.0,0.0,0.0,0.0,1086453.0,0.0,0.0,,0.971,40.0,cubic,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"timestamps, SACK",134400000.0,537600000.0
